,user,rate_blink_left,rate_blink_right,rate_smile_or_not,feel
2930,9,0.99,0.99,0.01,0
2931,9,0.99,0.99,0.01,0
2932,9,0.99,0.99,0.01,0
2933,9,1.0,0.99,0.16,0
2934,9,1.0,0.99,0.16,0
2935,9,1.0,0.99,0.16,0
2936,9,1.0,0.99,0.01,0
2937,9,1.0,0.99,0.01,0
2938,9,1.0,0.99,0.01,0
2939,9,1.0,0.99,0.01,0
2940,9,1.0,0.99,0.01,0
2941,9,1.0,0.99,0.01,0
2942,9,1.0,0.99,0.01,0
2943,9,0.99,0.99,0.0,2
2944,9,0.52,0.85,0.25,2
2945,9,0.52,0.85,0.25,2
2946,9,0.52,0.85,0.25,2
2947,9,0.52,0.85,0.25,2
2948,9,0.52,0.85,0.25,2
2949,9,0.52,0.85,0.25,2
2950,9,0.73,0.99,0.13,2
2951,9,0.73,0.99,0.13,2
2952,9,0.73,0.99,0.13,2
2953,9,0.73,0.99,0.13,2
2954,9,0.68,0.89,0.32,2
2955,9,0.68,0.89,0.32,2
2956,9,0.68,0.89,0.32,2
2957,9,0.15,0.39,0.19,2
2958,9,0.15,0.39,0.19,2
2959,9,0.15,0.39,0.19,2
2960,9,0.53,0.71,0.48,2
2961,9,0.53,0.71,0.48,2
2962,9,0.53,0.71,0.48,2
2963,9,0.53,0.71,0.48,2
2964,9,0.73,0.89,0.74,2
2965,9,0.73,0.89,0.74,2
2966,9,0.73,0.89,0.74,2
2967,9,0.73,0.89,0.74,2
2968,9,0.73,0.89,0.74,2
2969,9,0.73,0.89,0.74,2
2970,9,0.5,0.68,0.96,2
2971,9,0.5,0.68,0.96,2
2972,9,0.5,0.68,0.96,2
2973,9,0.55,0.32,0.97,2
2974,9,0.55,0.32,0.97,2
2975,9,0.55,0.32,0.97,2
2976,9,0.77,0.83,0.97,2
2977,9,0.77,0.83,0.97,2
2978,9,0.77,0.83,0.97,2
2979,9,0.29,0.3,0.96,2
2980,9,0.29,0.3,0.96,2
2981,9,0.29,0.3,0.96,2
2982,9,0.13,0.31,0.96,2
2983,9,0.13,0.31,0.96,2
2984,9,0.13,0.31,0.96,2
2985,9,0.13,0.31,0.96,2
2986,9,0.13,0.31,0.96,2
2987,9,0.71,0.75,0.96,2
2988,9,0.71,0.75,0.96,2
2989,9,0.71,0.75,0.96,2
2990,9,0.74,0.69,0.96,2
2991,9,0.74,0.69,0.96,2
2992,9,0.74,0.69,0.96,2
2993,9,0.67,0.76,0.96,2
2994,9,0.67,0.76,0.96,2
2995,9,0.67,0.76,0.96,2
2996,9,0.72,0.83,0.97,2
2997,9,0.72,0.83,0.97,2
2998,9,0.72,0.83,0.97,2
2999,9,0.58,0.71,0.98,2
3000,9,0.58,0.71,0.98,2
3001,9,0.58,0.71,0.98,2
3002,9,0.44,0.67,0.97,2
3003,9,0.24,0.41,0.0,0
3004,9,0.52,0.91,0.0,0
3005,9,0.52,0.91,0.0,0
3006,9,0.52,0.91,0.0,0
3007,9,0.52,0.91,0.0,0
3008,9,0.52,0.91,0.0,0
3009,9,0.52,0.91,0.0,0
3010,9,1.0,1.0,0.0,0
3011,9,0.29,0.6,0.01,0
3012,9,0.29,0.6,0.01,0
3013,9,0.29,0.6,0.01,0
3014,9,0.29,0.6,0.01,0
3015,9,0.29,0.6,0.01,0
3016,9,0.29,0.6,0.01,0
3017,9,0.02,0.02,0.01,0
3018,9,0.02,0.02,0.01,0
3019,9,0.02,0.02,0.01,0
3020,9,0.02,0.02,0.01,0
3021,9,0.02,0.02,0.01,0
3022,9,0.68,0.59,0.01,0
3023,9,0.68,0.59,0.01,0
3024,9,0.68,0.59,0.01,0
3025,9,0.46,0.64,0.01,0
3026,9,0.46,0.64,0.01,0
3027,9,0.46,0.64,0.01,0
3028,9,0.79,0.45,0.01,0
3029,9,0.79,0.45,0.01,0
3030,9,0.79,0.45,0.01,0
3031,9,0.79,0.7,0.01,0
3032,9,0.79,0.7,0.01,0
3033,9,0.79,0.7,0.01,0
3034,9,0.75,0.75,0.01,0
3035,9,0.75,0.75,0.01,0
3036,9,0.75,0.75,0.01,0
3037,9,0.69,0.61,0.01,0
3038,9,0.69,0.61,0.01,0
3039,9,0.69,0.61,0.01,0
3040,9,0.78,0.92,0.01,0
3041,9,0.78,0.92,0.01,0
3042,9,0.78,0.92,0.01,0
3043,9,0.78,0.92,0.01,0
3044,9,0.86,0.69,0.01,0
3045,9,0.86,0.69,0.01,0
3046,9,0.86,0.69,0.01,0
3047,9,0.77,0.74,0.01,0
3048,9,0.77,0.74,0.01,0
3049,9,0.77,0.74,0.01,0
3050,9,0.83,0.68,0.01,0
3051,9,0.83,0.68,0.01,0
3052,9,0.83,0.68,0.01,0
3053,9,0.82,0.8,0.01,0
3054,9,0.82,0.8,0.01,0
3055,9,0.82,0.8,0.01,0
3056,9,0.8,0.86,0.01,0
3057,9,0.8,0.86,0.01,0
3058,9,0.8,0.86,0.01,0
3059,9,0.79,0.94,0.01,0
3060,9,0.79,0.94,0.01,0
3061,9,0.79,0.94,0.01,0
3062,9,0.87,0.68,0.01,0
3063,9,0.41,0.42,0.0,1
3064,9,0.29,0.68,0.01,1
3065,9,0.29,0.68,0.01,1
3066,9,0.29,0.68,0.01,1
3067,9,0.29,0.68,0.01,1
3068,9,0.29,0.68,0.01,1
3069,9,0.29,0.68,0.01,1
3070,9,0.29,0.68,0.01,1
3071,9,0.4,0.8,0.01,1
3072,9,0.4,0.8,0.01,1
3073,9,0.4,0.8,0.01,1
3074,9,0.4,0.8,0.01,1
3075,9,0.81,0.88,0.01,1
3076,9,0.81,0.88,0.01,1
3077,9,0.81,0.88,0.01,1
3078,9,0.99,0.95,0.01,1
3079,9,0.99,0.95,0.01,1
3080,9,0.99,0.95,0.01,1
3081,9,0.2,0.29,0.01,1
3082,9,0.2,0.29,0.01,1
3083,9,0.2,0.29,0.01,1
3084,9,0.2,0.29,0.01,1
3085,9,0.99,0.77,0.01,1
3086,9,0.99,0.77,0.01,1
3087,9,0.99,0.77,0.01,1
3088,9,0.99,0.92,0.01,1
3089,9,0.99,0.92,0.01,1
3090,9,0.99,0.92,0.01,1
3091,9,0.99,0.97,0.01,1
3092,9,0.99,0.97,0.01,1
3093,9,0.99,0.97,0.01,1
3094,9,0.99,0.99,0.01,1
3095,9,0.99,0.99,0.01,1
3096,9,0.99,0.99,0.01,1
3097,9,0.99,0.95,0.01,1
3098,9,0.99,0.95,0.01,1
3099,9,0.99,0.95,0.01,1
3100,9,0.99,0.99,0.01,1
3101,9,0.99,0.99,0.01,1
3102,9,0.99,0.99,0.01,1
3103,9,0.99,0.96,0.01,1
3104,9,0.99,0.96,0.01,1
3105,9,0.99,0.96,0.01,1
3106,9,0.99,0.96,0.01,1
3107,9,0.99,0.99,0.01,1
3108,9,0.99,0.99,0.01,1
3109,9,0.99,0.99,0.01,1
3110,9,0.99,0.99,0.01,1
3111,9,0.99,0.99,0.01,1
3112,9,0.99,0.99,0.01,1
3113,9,0.65,0.38,0.01,1
3114,9,0.65,0.38,0.01,1
3115,9,0.65,0.38,0.01,1
3116,9,0.86,0.76,0.01,1
3117,9,0.86,0.76,0.01,1
3118,9,0.86,0.76,0.01,1
3119,9,0.97,0.99,0.01,1
3120,9,0.97,0.99,0.01,1
3121,9,0.97,0.99,0.01,1
3122,9,0.99,0.89,0.01,1
3123,9,0.21,0.2,0.0,2
3124,9,0.07,0.22,0.01,2
3125,9,0.07,0.22,0.01,2
3126,9,0.07,0.22,0.01,2
3127,9,0.07,0.22,0.01,2
3128,9,0.07,0.22,0.01,2
3129,9,0.07,0.22,0.01,2
3130,9,0.07,0.22,0.01,2
3131,9,0.63,0.6,0.07,2
3132,9,0.63,0.6,0.07,2
3133,9,0.63,0.6,0.07,2
3134,9,0.63,0.6,0.07,2
3135,9,0.99,0.91,0.14,2
3136,9,0.99,0.91,0.14,2
3137,9,0.99,0.91,0.14,2
3138,9,0.99,0.72,0.38,2
3139,9,0.99,0.72,0.38,2
3140,9,0.99,0.72,0.38,2
3141,9,0.96,0.99,0.0,2
3142,9,0.96,0.99,0.0,2
3143,9,0.96,0.99,0.0,2
3144,9,0.96,0.99,0.0,2
3145,9,0.96,0.99,0.0,2
3146,9,0.96,0.99,0.0,2
3147,9,0.96,0.99,0.0,2
3148,9,0.46,0.74,0.17,2
3149,9,0.46,0.74,0.17,2
3150,9,0.46,0.74,0.17,2
3151,9,0.46,0.74,0.17,2
3152,9,0.46,0.74,0.17,2
3153,9,0.46,0.74,0.17,2
3154,9,0.28,0.55,0.54,2
3155,9,0.28,0.55,0.54,2
3156,9,0.28,0.55,0.54,2
3157,9,0.37,0.37,0.96,2
3158,9,0.37,0.37,0.96,2
3159,9,0.37,0.37,0.96,2
3160,9,0.09,0.42,0.3,2
3161,9,0.09,0.42,0.3,2
3162,9,0.09,0.42,0.3,2
3163,9,0.09,0.42,0.3,2
3164,9,0.09,0.42,0.3,2
3165,9,0.42,0.21,0.44,2
3166,9,0.42,0.21,0.44,2
3167,9,0.42,0.21,0.44,2
3168,9,0.12,0.15,0.96,2
3169,9,0.12,0.15,0.96,2
3170,9,0.12,0.15,0.96,2
3171,9,0.12,0.15,0.96,2
3172,9,0.22,0.4,0.69,2
3173,9,0.22,0.4,0.69,2
3174,9,0.22,0.4,0.69,2
3175,9,0.22,0.4,0.69,2
3176,9,0.22,0.4,0.69,2
3177,9,0.22,0.4,0.69,2
3178,9,0.17,0.32,0.96,2
3179,9,0.17,0.32,0.96,2
3180,9,0.17,0.32,0.96,2
3181,9,0.17,0.32,0.96,2
3182,9,0.15,0.48,0.92,2
3183,10,0.99,0.99,0.01,0
3184,10,0.99,0.99,0.01,0
3185,10,0.99,0.99,0.01,0
3186,10,0.99,0.99,0.01,0
3187,10,0.99,0.99,0.01,0
3188,10,0.99,0.99,0.01,0
3189,10,0.99,0.99,0.01,0
3190,10,0.99,0.99,0.01,0
3191,10,0.99,0.99,0.01,0
3192,10,0.99,0.99,0.01,0
3193,10,0.99,0.99,0.0,0
3194,10,0.99,0.99,0.0,0
3195,10,0.99,0.99,0.0,0
3196,10,0.99,0.99,0.01,0
3197,10,0.99,0.99,0.01,0
3198,10,0.99,0.99,0.01,0
3199,10,0.99,0.99,0.01,0
3200,10,0.99,0.99,0.01,0
3201,10,0.99,0.99,0.01,0
3202,10,0.99,0.99,0.0,0
3203,10,0.99,0.99,0.0,0
3204,10,0.99,0.99,0.0,0
3205,10,0.99,0.99,0.01,0
3206,10,0.99,0.99,0.01,0
3207,10,0.99,0.99,0.01,0
3208,10,0.99,0.99,0.01,0
3209,10,0.99,0.99,0.01,0
3210,10,0.99,0.99,0.01,0
3211,10,0.99,0.99,0.01,0
3212,10,0.99,0.99,0.01,0
3213,10,0.99,0.99,0.01,0
3214,10,0.99,0.99,0.0,0
3215,10,0.99,0.99,0.0,0
3216,10,0.99,0.99,0.0,0
3217,10,0.99,0.99,0.01,0
3218,10,0.99,0.99,0.01,0
3219,10,0.99,0.99,0.01,0
3220,10,0.99,0.99,0.01,0
3221,10,0.99,0.99,0.01,0
3222,10,0.99,0.99,0.01,0
3223,10,0.99,0.99,0.01,0
3224,10,0.99,0.99,0.01,0
3225,10,0.99,0.99,0.01,0
3226,10,0.99,0.99,0.01,0
3227,10,0.99,0.99,0.0,0
3228,10,0.99,0.99,0.0,0
3229,10,0.99,0.99,0.0,0
3230,10,0.65,0.72,0.01,0
3231,10,0.65,0.72,0.01,0
3232,10,0.65,0.72,0.01,0
3233,10,0.68,0.7,0.01,0
3234,10,0.68,0.7,0.01,0
3235,10,0.68,0.7,0.01,0
3236,10,0.95,0.82,0.02,0
3237,10,0.95,0.82,0.02,0
3238,10,0.95,0.82,0.02,0
3239,10,0.81,0.85,0.01,0
3240,10,0.81,0.85,0.01,0
3241,10,0.81,0.85,0.01,0
3242,10,1.0,0.99,0.01,0
3243,10,0.99,0.99,0.0,2
3244,10,0.99,0.99,0.0,2
3245,10,0.99,0.99,0.0,2
3246,10,0.99,0.92,0.01,2
3247,10,0.99,0.92,0.01,2
3248,10,0.99,0.92,0.01,2
3249,10,0.99,0.99,0.01,2
3250,10,0.99,0.99,0.01,2
3251,10,0.99,0.99,0.01,2
3252,10,0.99,0.99,0.01,2
3253,10,0.99,0.99,0.01,2
3254,10,0.99,0.99,0.01,2
3255,10,0.99,0.99,0.01,2
3256,10,0.99,0.99,0.01,2
3257,10,0.99,0.99,0.01,2
3258,10,0.99,0.99,0.97,2
3259,10,0.99,0.99,0.97,2
3260,10,0.99,0.99,0.97,2
3261,10,0.99,0.99,0.96,2
3262,10,0.99,0.99,0.96,2
3263,10,0.99,0.99,0.96,2
3264,10,0.99,0.99,0.96,2
3265,10,0.99,0.99,0.96,2
3266,10,0.99,0.99,0.96,2
3267,10,0.99,0.95,0.97,2
3268,10,0.99,0.95,0.97,2
3269,10,0.99,0.95,0.97,2
3270,10,0.98,0.99,0.68,2
3271,10,0.98,0.99,0.68,2
3272,10,0.98,0.99,0.68,2
3273,10,0.98,0.99,0.68,2
3274,10,0.99,0.99,0.66,2
3275,10,0.99,0.99,0.66,2
3276,10,0.99,0.99,0.66,2
3277,10,0.99,0.99,0.95,2
3278,10,0.99,0.99,0.95,2
3279,10,0.99,0.99,0.95,2
3280,10,0.99,0.93,0.86,2
3281,10,0.99,0.93,0.86,2
3282,10,0.99,0.93,0.86,2
3283,10,0.99,0.99,0.63,2
3284,10,0.99,0.99,0.63,2
3285,10,0.99,0.99,0.63,2
3286,10,0.99,0.99,0.53,2
3287,10,0.99,0.99,0.53,2
3288,10,0.99,0.99,0.53,2
3289,10,0.99,0.99,0.53,2
3290,10,0.99,0.99,0.97,2
3291,10,0.99,0.99,0.97,2
3292,10,0.99,0.99,0.97,2
3293,10,0.99,0.99,0.96,2
3294,10,0.99,0.99,0.96,2
3295,10,0.99,0.99,0.96,2
3296,10,0.99,0.99,0.97,2
3297,10,0.99,0.99,0.97,2
3298,10,0.99,0.99,0.97,2
3299,10,0.99,0.99,0.97,2
3300,10,0.99,0.98,0.18,2
3301,10,0.99,0.98,0.18,2
3302,10,0.99,0.98,0.18,2
3303,10,0.99,0.99,0.01,1
3304,10,0.98,0.93,0.01,1
3305,10,0.98,0.93,0.01,1
3306,10,0.98,0.93,0.01,1
3307,10,0.99,0.99,0.01,1
3308,10,0.99,0.99,0.01,1
3309,10,0.99,0.99,0.01,1
3310,10,0.99,0.99,0.01,1
3311,10,0.99,0.99,0.01,1
3312,10,0.99,0.99,0.01,1
3313,10,0.99,0.99,0.01,1
3314,10,0.99,0.99,0.01,1
3315,10,0.99,0.99,0.01,1
3316,10,0.99,0.98,0.01,1
3317,10,0.99,0.98,0.01,1
3318,10,0.99,0.98,0.01,1
3319,10,0.99,0.99,0.0,1
3320,10,0.99,0.99,0.0,1
3321,10,0.99,0.99,0.0,1
3322,10,0.99,0.99,0.0,1
3323,10,0.99,0.99,0.0,1
3324,10,0.99,0.99,0.0,1
3325,10,0.99,0.99,0.0,1
3326,10,0.99,0.99,0.0,1
3327,10,0.99,0.99,0.0,1
3328,10,0.99,0.99,0.01,1
3329,10,0.99,0.99,0.01,1
3330,10,0.99,0.99,0.01,1
3331,10,0.99,0.99,0.01,1
3332,10,0.99,0.99,0.0,1
3333,10,0.99,0.99,0.0,1
3334,10,0.99,0.99,0.0,1
3335,10,0.99,0.99,0.0,1
3336,10,0.99,0.99,0.0,1
3337,10,0.99,0.99,0.0,1
3338,10,0.99,0.99,0.01,1
3339,10,0.99,0.99,0.01,1
3340,10,0.99,0.99,0.01,1
3341,10,0.99,0.99,0.01,1
3342,10,0.99,0.99,0.01,1
3343,10,0.99,0.99,0.01,1
3344,10,0.99,0.99,0.0,1
3345,10,0.99,0.99,0.0,1
3346,10,0.99,0.99,0.0,1
3347,10,0.99,0.99,0.0,1
3348,10,0.99,0.99,0.0,1
3349,10,0.99,0.99,0.0,1
3350,10,0.99,0.99,0.0,1
3351,10,0.99,0.99,0.0,1
3352,10,0.99,0.99,0.0,1
3353,10,0.99,0.99,0.0,1
3354,10,0.68,0.91,0.0,1
3355,10,0.68,0.91,0.0,1
3356,10,0.68,0.91,0.0,1
3357,10,0.68,0.91,0.0,1
3358,10,0.99,0.99,0.0,1
3359,10,0.99,0.99,0.0,1
3360,10,0.99,0.99,0.0,1
3361,10,0.99,0.99,0.0,1
3362,10,0.99,0.99,0.0,1
3363,10,0.99,0.99,0.01,2
3364,10,0.99,0.99,0.01,2
3365,10,0.99,0.99,0.01,2
3366,10,0.99,0.99,0.01,2
3367,10,0.99,0.99,0.01,2
3368,10,0.99,0.99,0.01,2
3369,10,0.99,0.99,0.01,2
3370,10,0.99,0.99,0.01,2
3371,10,0.99,0.99,0.01,2
3372,10,0.99,0.99,0.01,2
3373,10,0.99,0.99,0.01,2
3374,10,0.99,0.99,0.01,2
3375,10,0.99,0.99,0.35,2
3376,10,0.99,0.99,0.35,2
3377,10,0.99,0.99,0.35,2
3378,10,0.99,0.99,0.35,2
3379,10,0.85,0.99,0.3,2
3380,10,0.85,0.99,0.3,2
3381,10,0.85,0.99,0.3,2
3382,10,0.99,0.99,0.31,2
3383,10,0.99,0.99,0.31,2
3384,10,0.99,0.99,0.31,2
3385,10,0.99,0.99,0.21,2
3386,10,0.99,0.99,0.21,2
3387,10,0.99,0.99,0.21,2
3388,10,0.99,0.99,0.24,2
3389,10,0.99,0.99,0.24,2
3390,10,0.99,0.99,0.24,2
3391,10,0.99,0.99,0.36,2
3392,10,0.99,0.99,0.36,2
3393,10,0.99,0.99,0.36,2
3394,10,0.99,0.91,0.33,2
3395,10,0.99,0.91,0.33,2
3396,10,0.99,0.91,0.33,2
3397,10,0.99,0.99,0.4,2
3398,10,0.99,0.99,0.4,2
3399,10,0.99,0.99,0.4,2
3400,10,0.99,0.97,0.34,2
3401,10,0.99,0.97,0.34,2
3402,10,0.99,0.97,0.34,2
3403,10,0.99,0.97,0.34,2
3404,10,0.03,0.02,0.06,2
3405,10,0.03,0.02,0.06,2
3406,10,0.03,0.02,0.06,2
3407,10,0.03,0.02,0.06,2
3408,10,0.99,0.98,0.01,2
3409,10,0.99,0.98,0.01,2
3410,10,0.99,0.98,0.01,2
3411,10,0.99,0.99,0.07,2
3412,10,0.99,0.99,0.07,2
3413,10,0.99,0.99,0.07,2
3414,10,0.99,0.99,0.07,2
3415,10,0.99,0.99,0.01,2
3416,10,0.99,0.99,0.01,2
3417,10,0.99,0.99,0.01,2
3418,10,0.99,0.99,0.01,2
3419,10,0.99,0.99,0.01,2
3420,10,0.99,0.99,0.01,2
3421,10,0.99,0.99,0.01,2
3422,10,0.88,0.98,0.01,2
3423,10,0.24,0.99,0.01,1
3424,10,0.24,0.99,0.01,1
3425,10,0.36,0.75,0.01,1
3426,10,0.36,0.75,0.01,1
3427,10,0.36,0.75,0.01,1
3428,10,0.91,0.67,0.0,1
3429,10,0.91,0.67,0.0,1
3430,10,0.91,0.67,0.0,1
3431,10,0.93,0.97,0.0,1
3432,10,0.93,0.97,0.0,1
3433,10,0.93,0.97,0.0,1
3434,10,0.94,0.94,0.04,1
3435,10,0.94,0.94,0.04,1
3436,10,0.94,0.94,0.04,1
3437,10,0.94,0.94,0.04,1
3438,10,0.89,0.99,0.01,1
3439,10,0.89,0.99,0.01,1
3440,10,0.89,0.99,0.01,1
3441,10,0.98,0.99,0.0,1
3442,10,0.98,0.99,0.0,1
3443,10,0.98,0.99,0.0,1
3444,10,0.99,0.99,0.0,1
3445,10,0.99,0.99,0.0,1
3446,10,0.99,0.99,0.0,1
3447,10,0.99,0.99,0.0,1
3448,10,0.99,0.99,0.0,1
3449,10,0.99,0.99,0.0,1
3450,10,0.97,0.99,0.0,1
3451,10,0.97,0.99,0.0,1
3452,10,0.97,0.99,0.0,1
3453,10,0.99,0.99,0.0,1
3454,10,0.99,0.99,0.0,1
3455,10,0.99,0.99,0.0,1
3456,10,0.95,0.99,0.0,1
3457,10,0.95,0.99,0.0,1
3458,10,0.95,0.99,0.0,1
3459,10,0.99,0.99,0.0,1
3460,10,0.99,0.99,0.0,1
3461,10,0.99,0.99,0.0,1
3462,10,0.99,0.99,0.01,1
3463,10,0.99,0.99,0.01,1
3464,10,0.99,0.99,0.01,1
3465,10,0.9,0.99,0.01,1
3466,10,0.9,0.99,0.01,1
3467,10,0.9,0.99,0.01,1
3468,10,0.99,0.99,0.01,1
3469,10,0.99,0.99,0.01,1
3470,10,0.99,0.99,0.01,1
3471,10,0.99,0.99,0.01,1
3472,10,0.99,0.99,0.01,1
3473,10,0.99,0.99,0.01,1
3474,10,0.9,0.99,0.01,1
3475,10,0.9,0.99,0.01,1
3476,10,0.9,0.99,0.01,1
3477,10,0.93,0.99,0.0,1
3478,10,0.93,0.99,0.0,1
3479,10,0.93,0.99,0.0,1
3480,10,0.98,0.99,0.01,1
3481,10,0.98,0.99,0.01,1
3482,10,0.98,0.99,0.01,1
3483,10,0.98,0.99,0.0,0
3484,10,0.98,0.99,0.0,0
3485,10,0.98,0.99,0.0,0
3486,10,0.99,0.99,0.0,0
3487,10,0.99,0.99,0.0,0
3488,10,0.99,0.99,0.0,0
3489,10,0.62,0.99,0.0,0
3490,10,0.62,0.99,0.0,0
3491,10,0.62,0.99,0.0,0
3492,10,0.99,0.97,0.01,0
3493,10,0.99,0.97,0.01,0
3494,10,0.99,0.97,0.01,0
3495,10,0.02,0.58,0.0,0
3496,10,0.02,0.58,0.0,0
3497,10,0.02,0.58,0.0,0
3498,10,0.99,0.99,0.0,0
3499,10,0.99,0.99,0.0,0
3500,10,0.99,0.99,0.0,0
3501,10,0.99,0.89,0.01,0
3502,10,0.99,0.89,0.01,0
3503,10,0.99,0.89,0.01,0
3504,10,0.93,0.86,0.01,0
3505,10,0.93,0.86,0.01,0
3506,10,0.93,0.86,0.01,0
3507,10,0.99,0.96,0.0,0
3508,10,0.99,0.96,0.0,0
3509,10,0.99,0.96,0.0,0
3510,10,0.99,0.99,0.01,0
3511,10,0.99,0.99,0.01,0
3512,10,0.99,0.99,0.01,0
3513,10,0.99,0.9,0.01,0
3514,10,0.99,0.9,0.01,0
3515,10,0.99,0.9,0.01,0
3516,10,0.99,0.99,0.0,0
3517,10,0.99,0.99,0.0,0
3518,10,0.99,0.99,0.0,0
3519,10,0.99,0.89,0.0,0
3520,10,0.99,0.89,0.0,0
3521,10,0.99,0.89,0.0,0
3522,10,0.99,0.99,0.01,0
3523,10,0.99,0.99,0.01,0
3524,10,0.99,0.99,0.01,0
3525,10,0.99,0.99,0.01,0
3526,10,0.99,0.99,0.01,0
3527,10,0.99,0.99,0.01,0
3528,10,0.99,0.99,0.0,0
3529,10,0.99,0.99,0.0,0
3530,10,0.99,0.99,0.0,0
3531,10,0.99,0.99,0.01,0
3532,10,0.99,0.99,0.01,0
3533,10,0.99,0.99,0.01,0
3534,10,0.99,0.99,0.0,0
3535,10,0.99,0.99,0.0,0
3536,10,0.99,0.99,0.0,0
3537,10,0.99,0.99,0.01,0
3538,10,0.99,0.99,0.01,0
3539,10,0.99,0.99,0.01,0
3540,10,0.99,0.99,0.01,0
3541,10,0.99,0.99,0.01,0
3542,10,0.99,0.99,0.01,0
3543,11,0.83,0.93,0.0,1
3544,11,0.83,0.93,0.0,1
3545,11,0.83,0.93,0.0,1
3546,11,0.83,0.98,0.0,1
3547,11,0.83,0.98,0.0,1
3548,11,0.83,0.98,0.0,1
3549,11,0.96,0.92,0.0,1
3550,11,0.96,0.92,0.0,1
3551,11,0.96,0.92,0.0,1
3552,11,0.96,0.92,0.0,1
3553,11,0.99,0.84,0.05,1
3554,11,0.99,0.84,0.05,1
3555,11,0.99,0.84,0.05,1
3556,11,0.53,0.81,0.07,1
3557,11,0.53,0.81,0.07,1
3558,11,0.53,0.81,0.07,1
3559,11,0.71,0.98,0.0,1
3560,11,0.71,0.98,0.0,1
3561,11,0.71,0.98,0.0,1
3562,11,0.66,0.95,0.0,1
3563,11,0.66,0.95,0.0,1
3564,11,0.66,0.95,0.0,1
3565,11,0.66,0.95,0.0,1
3566,11,0.51,0.98,0.0,1
3567,11,0.51,0.98,0.0,1
3568,11,0.51,0.98,0.0,1
3569,11,0.84,0.91,0.0,1
3570,11,0.84,0.91,0.0,1
3571,11,0.84,0.91,0.0,1
3572,11,0.81,0.99,0.0,1
3573,11,0.81,0.99,0.0,1
3574,11,0.81,0.99,0.0,1
3575,11,0.52,0.92,0.11,1
3576,11,0.52,0.92,0.11,1
3577,11,0.52,0.92,0.11,1
3578,11,0.52,0.92,0.11,1
3579,11,0.52,0.92,0.11,1
3580,11,0.52,0.92,0.11,1
3581,11,0.69,0.8,0.05,1
3582,11,0.69,0.8,0.05,1
3583,11,0.69,0.8,0.05,1
3584,11,0.69,0.8,0.05,1
3585,11,0.69,0.8,0.05,1
3586,11,0.75,0.84,0.1,1
3587,11,0.75,0.84,0.1,1
3588,11,0.75,0.84,0.1,1
3589,11,0.74,0.75,0.1,1
3590,11,0.74,0.75,0.1,1
3591,11,0.74,0.75,0.1,1
3592,11,0.63,0.68,0.0,1
3593,11,0.63,0.68,0.0,1
3594,11,0.63,0.68,0.0,1
3595,11,0.57,0.85,0.08,1
3596,11,0.57,0.85,0.08,1
3597,11,0.57,0.85,0.08,1
3598,11,0.62,0.89,0.08,1
3599,11,0.62,0.89,0.08,1
3600,11,0.62,0.89,0.08,1
3601,11,0.72,0.87,0.07,1
3602,11,0.72,0.87,0.07,1
